date,y_true,y_pred,mae
2025-06-01,2529.11,2503.3913000000016,25.71869999999853
2025-06-01,655.08,659.1484000000003,4.068400000000224
2025-06-02,105712.4,104117.95800000004,1594.4419999999518
2025-06-02,2538.28,2526.395400000001,11.88459999999941
2025-06-02,659.23,667.1935000000009,7.963500000000863
2025-06-03,105920.3,103932.75499999998,1987.545000000028
2025-06-03,2608.13,2562.2658999999985,45.8641000000016
2025-06-03,670.8,672.7028000000005,1.902800000000525
2025-06-04,105446.0,104343.47599999998,1102.5240000000194
2025-06-04,2594.64,2597.2037,2.5636999999996988
2025-06-04,667.23,669.1702000000006,1.9402000000005728
2025-06-05,104745.4,104907.35300000005,161.95300000003772
2025-06-05,2608.18,2625.375199999999,17.195199999999204
2025-06-05,665.28,662.8215999999998,2.45840000000021
